"Reef","Site","Plot","Colony","Habitat","Depth","Cross_shelf","Taxa","Days_2022c","Bleaching_scores","Survival_2","Area_2022","Area_cm_2022","log_2022","log10_2022","Note_2022","Note_2023"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_2832","FR_S","Shallow","offshore","Pver",0,1,1,0.02728494,272.8494,5.60891999461938,2.43592300310001,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_2833","FR_S","Shallow","offshore","Shys",0,3,1,0.01915912,191.5912,5.2553639354632,2.28237555756503,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_2834","FR_S","Shallow","offshore","Adgt",0,2,1,0.033865888,338.65888,5.82499334708001,2.52976246776,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_2835","FR_S","Shallow","offshore","Shys",0,3,1,0.007645988,76.45988,4.33676615881896,1.88343361207983,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_2836","FR_S","Shallow","offshore","Pver",0,1,1,0.024971911,249.71911,5.52033672619552,2.39745177843458,NA,"o"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_2837","FR_S","Shallow","offshore","Spis",0,4,1,0.018676592,186.76592,5.22985606803685,2.27129763149664,NA,"pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_2838","FR_S","Shallow","offshore","Lobo_sp",0,1,1,0.017859911,178.59911,5.18514368522729,2.25187929036971,NA,"pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_2839","FR_S","Shallow","offshore","Pver",0,1,1,0.027694638,276.94638,5.62382391344225,2.44239569280352,NA,"bad"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_2840","FR_S","Shallow","offshore","Pmas",0,1,1,0.010216141,102.16141,4.62655401350844,2.00928687829406,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_2841","FR_S","Shallow","offshore","Lobo_sp",0,1,1,0.008467009,84.67009,4.4387624106039,1.92773002140485,NA,"bad"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_2842","FR_S","Shallow","offshore","Pmas",0,1,1,0.010468367,104.68367,4.65094313627551,2.01987893973026,NA,"o"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_2843","FR_S","Shallow","offshore","Pmas",0,1,1,0.007201952,72.01952,4.27693719338319,1.8574502225331,NA,"o"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_2844","FR_S","Shallow","offshore","Lobo_sp",0,1,1,0.025782318,257.82318,5.55227400112553,2.41132196070371,NA,"pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_2845","FR_S","Shallow","offshore","Lobo_sp",0,1,1,0.05158933,515.8933,6.24589996115329,2.71255988764861,NA,"pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_2846","FR_S","Shallow","offshore","Plat",0,2,1,0.207638108,2076.38108,7.63838179198707,3.31730706293026,"pm","pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_2847","FR_S","Shallow","offshore","Lobo_sp",0,1,1,0.005734369,57.34369,4.04906281136687,1.7584856358563,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2848","FR_D","Deep","offshore","Shys",0,5,0,0.011612356,116.12356,4.75465479662655,2.06492034152974,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2849","FR_D","Deep","offshore","Shys",0,5,0,0.00808373,80.8373,4.39243849267038,1.90761179946618,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2850","FR_D","Deep","offshore","Shys",0,5,0,0.00648224,64.8224,4.17165122263735,1.81172510641636,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2851","FR_D","Deep","offshore","Pdam",0,5,0,0.037912717,379.12717,5.93787168969827,2.5787849090855,"bad","d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2852","FR_D","Deep","offshore","Acor",0,2,0,0.006456135,64.56135,4.16761593452374,1.80997260305572,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2853","FR_D","Deep","offshore","Shys",0,6,0,0.001293554,12.93554,2.55997856196413,1.11178456325164,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2854","FR_D","Deep","offshore","Pver",0,1,0,0.020812758,208.12758,5.33815125705427,2.31832963450358,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2855","FR_D","Deep","offshore","Shys",0,5,0,0.003074498,30.74498,3.42572672889294,1.48777421486668,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2856","FR_D","Deep","offshore","Shys",0,5,0,0.013108905,131.08905,4.87587686325387,2.11756641615089,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2857","FR_D","Deep","offshore","Pver",0,1,1,0.020793743,207.93743,5.33723721713902,2.31793267201215,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2858","FR_D","Deep","offshore","Shys",0,4,1,0.001326585,13.26585,2.58519306393858,1.12273508232309,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2859","FR_D","Deep","offshore","Shys",0,5,0,0.014274084,142.74084,4.96103067835116,2.15454824816066,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2860","FR_D","Deep","offshore","Shys",0,5,0,0.015879957,158.79957,5.06764284100081,2.20084932210317,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2861","FR_D","Deep","offshore","Shys",0,5,0,0.006339943,63.39943,4.14945487086649,1.80208535332389,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2862","FR_D","Deep","offshore","Acor",0,2,1,0.033211487,332.11487,5.80548090305028,2.52128832098944,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2863","FR_D","Deep","offshore","Shys",0,5,0,0.001910436,19.10436,2.94991658125375,1.28113249331341,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2864","FR_D","Deep","offshore","Shys",0,5,0,0.021918275,219.18275,5.38990585672175,2.34080637155228,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2865","FR_D","Deep","offshore","Shys",0,5,0,0.012832394,128.32394,4.85455784813561,2.10830768552542,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2866","FR_D","Deep","offshore","Menc",0,3,1,0.078422771,784.22771,6.66469942460758,2.89444218365085,NA,"o"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2867","FR_D","Deep","offshore","Pver",0,1,1,0.02260715,226.0715,5.42085132091873,2.35424581589296,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2868","FR_D","Deep","offshore","Menc",0,1,1,0.057234743,572.34743,6.34974620209495,2.75765973705597,NA,"pm"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2869","FR_D","Deep","offshore","Pmas",0,1,1,0.042348013,423.48013,6.04850659445539,2.62683303772741,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2870","FR_D","Deep","offshore","Pver",0,1,1,0.005268088,52.68088,3.9642525813673,1.72165302095854,"pm","bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2871","FR_D","Deep","offshore","Pmas",0,1,1,0.0038014,38.014,3.63795451292865,1.57994357037994,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2872","FR_D","Deep","offshore","Pmas",0,1,1,0.014795963,147.95963,4.99693946628527,2.17014323661227,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2873","FR_D","Deep","offshore","Lobo_sp",0,1,1,0.05038594,503.8594,6.22229726089852,2.70230936516995,NA,"pm"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2874","FR_D","Deep","offshore","Spis",0,4,1,0.004888973,48.88973,3.88956735397355,1.68921763882174,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2875","FR_D","Deep","offshore","Menc",0,1,1,0.027699584,276.99584,5.62400248802402,2.44247324675899,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2876","FR_D","Deep","offshore","Shys",0,6,0,0.004190983,41.90983,3.73552040561761,1.62231589919673,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2877","FR_D","Deep","offshore","Pver",0,2,1,0.031301759,313.01759,5.74625938704417,2.49556874337804,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2878","FR_D","Deep","offshore","Pmas",0,1,1,0.004825957,48.25957,3.87659415008674,1.6835834479611,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2879","FR_D","Deep","offshore","Pmas",0,1,1,0.065213706,652.13706,6.48025475455856,2.81433888123209,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2880","FR_D","Deep","offshore","Menc",0,4,1,0.004394937,43.94937,3.78303828955746,1.64295265398352,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2881","FR_D","Deep","offshore","Pver",0,1,1,0.021538436,215.38436,5.37242415298677,2.33321416408591,"bad","pm"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2882","FR_D","Deep","offshore","Pver",0,1,1,0.018396557,183.96557,5.21474862053472,2.26473655041082,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2883","FR_D","Deep","offshore","Pmas",0,1,1,0.101740723,1017.40723,6.92501273871293,3.00749481953275,NA,"o"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2884","FR_D","Deep","offshore","Pmas",0,1,1,0.006112879,61.12879,4.11298294996284,1.78624579933102,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2885","FR_D","Deep","offshore","Adgt",0,1,1,0.028084346,280.84346,5.63779743225547,2.44846431491687,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2886","FR_D","Deep","offshore","Pdam",0,4,1,0.027510358,275.10358,5.61714768129551,2.43949624202229,NA,"bleached"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2887","FR_D","Deep","offshore","Gspp",0,2,1,0.00255497,25.5497,3.24062557489781,1.40738580509267,"pm","bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2888","FR_D","Deep","offshore","Pver",0,2,1,0.024359609,243.59609,5.4955114848038,2.38667031308624,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2889","FR_D","Deep","offshore","Pver",0,1,1,0.021758508,217.58508,5.38258994645455,2.33762911209313,NA,"pm"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2890","FR_D","Deep","offshore","Menc",0,1,1,0.031959971,319.59971,5.76706930650748,2.50460637656981,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2891","FR_D","Deep","offshore","Spis",0,3,1,0.018626635,186.26635,5.22717763864167,2.27013440439015,"pm","pm"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2892","FR_D","Deep","offshore","Shys",0,3,1,0.005963522,59.63522,4.08824633913257,1.77550282574645,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2893","FR_D","Deep","offshore","Adgt",0,2,1,0.026839935,268.39935,5.59247598333602,2.4287814597393,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2894","FR_D","Deep","offshore","Spis",0,2,1,0.018264051,182.64051,5.20751979459609,2.26159711119504,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2895","FR_D","Deep","offshore","Pver",0,1,1,0.03707854,370.7854,5.91562345859073,2.56912262508338,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2896","FR_D","Deep","offshore","Pver",0,1,1,0.012977223,129.77223,4.86578083685055,2.11318176759478,"bad",NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2897","FR_D","Deep","offshore","Shys",0,5,1,0.019172628,191.72628,5.25606872985761,2.28268164588139,NA,"pm"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2898","FR_D","Deep","offshore","Acor",0,1,1,0.046079965,460.79965,6.13296334983278,2.66351214054726,NA,"pm"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2899","FR_D","Deep","offshore","Pver",0,1,1,0.018707577,187.07577,5.23151372195421,2.27201754144586,"bad","pm"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2900","FR_D","Deep","offshore","Pver",0,1,1,0.018535103,185.35103,5.22225148663552,2.26799500375686,NA,"o"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2901","FR_D","Deep","offshore","Abra",0,5,1,0.043248861,432.48861,6.06955599076504,2.63597467439208,NA,"pm"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2902","FR_D","Deep","offshore","Shys",0,5,0,0.007735249,77.35249,4.34837276783902,1.88847429833086,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2903","FR_D","Deep","offshore","Pmas",0,1,1,0.049483782,494.83782,6.20423007252053,2.69446288495388,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2904","FR_D","Deep","offshore","Shys",0,5,0,0.009023667,90.23667,4.50243588547312,1.95538306018416,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2905","FR_D","Deep","offshore","Shys",0,4,1,0.000607112,6.07112,1.80354310205409,0.783268817096763,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2906","FR_D","Deep","offshore","Shys",0,4,0,0.00338915,33.8915,3.52316424548338,1.53009079065227,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2907","FR_D","Deep","offshore","Pver",0,1,1,0.009729401,97.29401,4.5777374251181,1.98808610333079,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2908","FR_D","Deep","offshore","Lobo_sp",0,1,1,0.039776892,397.76892,5.98587123365416,2.59963084615941,NA,"pm"
"OCDA","OCDA_FR2D","OCDA_FR2D_P1","OCDA_FR2D_P1_2909","FR_D","Deep","offshore","Pver",0,1,1,0.044245959,442.45959,6.09234913824397,2.64587361256739,NA,NA
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2910","FR_D","Deep","offshore","Lobo_sp",0,1,1,0.055535764,555.35764,6.31961230260862,2.74457275079083,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2911","FR_D","Deep","offshore","Shys",0,5,1,0.00529848,52.9848,3.97000507996647,1.72415129935732,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2912","FR_D","Deep","offshore","Shys",0,5,0,0.007635648,76.35648,4.33541290036182,1.88284589939931,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2913","FR_D","Deep","offshore","Shys",0,5,0,0.007162434,71.62434,4.27143496033276,1.85506063308115,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2914","FR_D","Deep","offshore","Shys",0,5,0,0.002000011,20.00011,2.99573777353887,1.30103238427706,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2915","FR_D","Deep","offshore","Shys",0,4,1,0.001062435,10.62435,2.36314853646854,1.02630236930603,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2916","FR_D","Deep","offshore","Atab",0,5,0,0.090450501,904.50501,6.80738784379182,2.95641097673406,"pm","m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2917","FR_D","Deep","offshore","Spis",0,4,1,0.00821711,82.1711,4.40880365873435,1.9147191007832,"pm","bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2918","FR_D","Deep","offshore","Shys",0,5,0,0.002389381,23.89381,3.17361942957636,1.37828540592596,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2919","FR_D","Deep","offshore","Shys",0,6,0,0.001234469,12.34469,2.51322601110072,1.09148018839676,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2920","FR_D","Deep","offshore","Shys",0,5,0,0.002347933,23.47933,3.15612045962943,1.37068569983902,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2921","FR_D","Deep","offshore","Shys",0,6,0,0.001686059,16.86059,2.82497894603023,1.22687276775379,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2922","FR_D","Deep","offshore","Shys",0,5,0,0.001499897,14.99897,2.70798153207788,1.17606143647734,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2923","FR_D","Deep","offshore","Pmas",0,1,1,0.008775227,87.75227,4.47451773095725,1.94325835973299,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2924","FR_D","Deep","offshore","Shys",0,4,0,0.001876641,18.76641,2.93206856965221,1.27338120036192,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2925","FR_D","Deep","offshore","Pmas",0,1,1,0.010003537,100.03537,4.60552382345099,2.00015358279873,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2926","FR_D","Deep","offshore","Pmas",0,1,1,0.001333899,13.33899,2.59069132547724,1.12512294696939,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2927","FR_D","Deep","offshore","Menc",0,4,1,0.007674236,76.74236,4.34045383753853,1.88503515059878,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2928","FR_D","Deep","offshore","Pmas",0,1,1,0.001751214,17.51214,2.86289435470665,1.24333922052107,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2929","FR_D","Deep","offshore","Pmas",0,1,1,0.006157038,61.57038,4.12018091074101,1.78937183397793,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2930","FR_D","Deep","offshore","Shys",0,5,0,0.005513174,55.13174,4.00972559386664,1.74140169936252,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2931","FR_D","Deep","offshore","Shys",0,5,0,0.01018339,101.8339,4.62334305457618,2.00789237654816,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2932","FR_D","Deep","offshore","Shys",0,5,1,0.010877414,108.77414,4.68927362234704,2.03652565831979,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2933","FR_D","Deep","offshore","Pver",0,1,1,0.012950042,129.50042,4.86368412437758,2.11227117693763,"pm","bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2934","FR_D","Deep","offshore","Shys",0,6,0,0.006520239,65.20239,4.17749612470249,1.81426351513051,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2935","FR_D","Deep","offshore","Adgt",0,1,1,0.041154416,411.54416,6.01991632906162,2.61441644323074,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2936","FR_D","Deep","offshore","Shys",0,5,0,0.003464322,34.64322,3.54510203549417,1.53961825179911,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2937","FR_D","Deep","offshore","Menc",0,5,0,0.002469731,24.69731,3.20669433082056,1.39264965302581,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2938","FR_D","Deep","offshore","Pver",0,1,1,0.019692279,196.92279,5.28281172297976,2.29429598022392,"o","bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2939","FR_D","Deep","offshore","Adgt",0,1,1,0.006986769,69.86769,4.24660331061808,1.84427638463351,"pm","bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2940","FR_D","Deep","offshore","Abra",0,5,0,0.055896708,558.96708,6.3260905805444,2.74738623115057,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2941","FR_D","Deep","offshore","Menc",0,4,1,0.002083383,20.83383,3.03657810779008,1.31876911608145,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2942","FR_D","Deep","offshore","Shys",0,5,0,0.007987616,79.87616,4.38047743528395,1.90241717824553,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2943","FR_D","Deep","offshore","Acor",0,2,0,0.010208832,102.08832,4.62583832097735,2.00897605697706,"bad","m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2944","FR_D","Deep","offshore","Shys",0,4,0,0.008593533,85.93533,4.45359503663299,1.93417174904142,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2945","FR_D","Deep","offshore","Shys",0,5,0,0.019766607,197.66607,5.28657909177531,2.29593212770312,NA,"d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2946","FR_D","Deep","offshore","Pver",0,1,1,0.02655683,265.5683,5.58187205806957,2.42417623350956,"pm","bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2947","FR_D","Deep","offshore","Abra",0,1,0,0.01034076,103.4076,4.63867846034038,2.0145524586493,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2948","FR_D","Deep","offshore","Shys",0,6,0,0.002860756,28.60756,3.35367101855963,1.4564808174793,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2949","FR_D","Deep","offshore","Abra",0,4,0,0.013326293,133.26293,4.89232409398558,2.12470935770026,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2950","FR_D","Deep","offshore","Atab",0,1,0,0.04274176,427.4176,6.05776152126042,2.63085240136925,"bad","d"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2951","FR_D","Deep","offshore","Pver",0,1,1,0.034675262,346.75262,5.84861161504239,2.54001975120817,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2952","FR_D","Deep","offshore","Shys",0,5,1,0.005306214,53.06214,3.97146367959625,1.72478476112784,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2953","FR_D","Deep","offshore","Pmas",0,1,1,0.005929137,59.29137,4.08246376421569,1.77299148536885,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2954","FR_D","Deep","offshore","Lobo_sp",0,1,1,0.004776921,47.76921,3.86638128968924,1.67914805904601,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2955","FR_D","Deep","offshore","Pver",0,1,1,0.027155904,271.55904,5.60417957429684,2.43386426471203,"bad","bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2956","FR_D","Deep","offshore","Pmas",0,1,1,0.002059738,20.59738,3.02516388324089,1.31381198134453,NA,"bad"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2957","FR_D","Deep","offshore","Shys",0,5,0,0.009693121,96.93121,4.57400155166193,1.98646363410369,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2958","FR_D","Deep","offshore","Shys",0,4,0,0.003156806,31.56806,3.45214584993735,1.499247893353,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2959","FR_D","Deep","offshore","Shys",0,5,0,0.002024381,20.24381,3.00784906781085,1.30629225254809,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2960","FR_D","Deep","offshore","Menc",0,4,0,0.002471152,24.71152,3.2072695316659,1.39289945957893,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2961","FR_D","Deep","offshore","Shys",0,6,0,0.003217608,32.17608,3.47122331935242,1.50753313304864,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2962","FR_D","Deep","offshore","Shys",0,4,0,0.001274365,12.74365,2.54503310832602,1.10529383520707,NA,"m"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2963","FR_D","Deep","offshore","Lobo_sp",0,5,1,0.054487462,544.87462,6.30055571315065,2.73629657914534,NA,"o"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2964","FR_D","Deep","offshore","Pmas",0,1,1,0.015646751,156.46751,5.05284838459368,2.1944241713228,NA,"pm"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2965","FR_D","Deep","offshore","Pver",0,1,1,0.035604102,356.04102,5.87504594893327,2.55150003654977,"pm","pm"
"OCDA","OCDA_FR2D","OCDA_FR2D_P2","OCDA_FR2D_P2_2966","FR_D","Deep","offshore","Pmas",0,1,1,0.008601506,86.01506,4.45452239720151,1.93457449661906,NA,NA
